time_s,soc_percent,pack_voltage_V,pack_current_A,cell_1_V,cell_2_V,cell_3_V,cell_4_V,cell_5_V,cell_6_V,cell_7_V,cell_8_V,cell_9_V,cell_10_V,cell_11_V,cell_12_V,cell_13_V,cell_14_V,cell_15_V,cell_16_V,cell_1_temp_C,cell_2_temp_C,cell_3_temp_C,cell_4_temp_C,cell_5_temp_C,cell_6_temp_C,cell_7_temp_C,cell_8_temp_C,cell_9_temp_C,cell_10_temp_C,cell_11_temp_C,cell_12_temp_C,cell_13_temp_C,cell_14_temp_C,cell_15_temp_C,cell_16_temp_C
13.900000,99.723990,55.537859,-1.000000,3.471946,3.468653,3.471946,3.471946,3.471946,3.471945,3.471945,3.468136,3.471946,3.469347,3.471946,3.471606,3.471314,3.471362,3.469930,3.471946,25.000052,25.000051,25.000050,25.000052,25.000050,25.000050,25.000050,25.000050,25.000051,25.000052,25.000051,25.000051,25.000050,25.000050,25.000052,25.000050
14.000000,99.723962,55.537853,-1.000000,3.471945,3.468653,3.471945,3.471945,3.471945,3.471945,3.471945,3.468135,3.471945,3.469347,3.471945,3.471606,3.471314,3.471362,3.469929,3.471946,25.000052,25.000051,25.000051,25.000052,25.000051,25.000051,25.000050,25.000050,25.000051,25.000052,25.000052,25.000051,25.000050,25.000050,25.000052,25.000051
14.100000,99.723934,55.537847,-1.000000,3.471945,3.468653,3.471945,3.471945,3.471945,3.471945,3.471944,3.468135,3.471945,3.469346,3.471945,3.471605,3.471313,3.471361,3.469929,3.471945,25.000052,25.000052,25.000051,25.000052,25.000051,25.000051,25.000051,25.000050,25.000052,25.000052,25.000052,25.000052,25.000050,25.000050,25.000053,25.000051
14.200000,99.723907,55.537840,-1.000000,3.471945,3.468652,3.471944,3.471944,3.471945,3.471944,3.471944,3.468135,3.471945,3.469346,3.471945,3.471605,3.471313,3.471361,3.469929,3.471945,25.000053,25.000052,25.000051,25.000053,25.000052,25.000051,25.000051,25.000051,25.000052,25.000053,25.000052,25.000052,25.000051,25.000051,25.000053,25.000051
14.300000,99.723879,55.537834,-1.000000,3.471944,3.468652,3.471944,3.471944,3.471944,3.471944,3.471944,3.468134,3.471944,3.469346,3.471944,3.471605,3.471313,3.471361,3.469928,3.471944,25.000053,25.000052,25.000052,25.000053,25.000052,25.000052,25.000051,25.000051,25.000053,25.000053,25.000053,25.000052,25.000051,25.000051,25.000053,25.000052
14.400000,99.723851,55.537828,-1.000000,3.471944,3.468651,3.471944,3.471944,3.471944,3.471943,3.471943,3.468134,3.471944,3.469345,3.471944,3.471604,3.471312,3.471360,3.469928,3.471944,25.000053,25.000053,25.000052,25.000054,25.000052,25.000052,25.000052,25.000051,25.000053,25.000053,25.000053,25.000053,25.000051,25.000051,25.000054,25.000052
14.500000,99.723824,55.537822,-1.000000,3.471943,3.468651,3.471943,3.471943,3.471943,3.471943,3.471943,3.468134,3.471943,3.469345,3.471943,3.471604,3.471312,3.471360,3.469927,3.471944,25.000054,25.000053,25.000052,25.000054,25.000053,25.000052,25.000052,25.000052,25.000053,25.000054,25.000053,25.000053,25.000052,25.000052,25.000054,25.000052
14.600000,99.723796,55.537816,-1.000000,3.471943,3.468651,3.471943,3.471943,3.471943,3.471943,3.471942,3.468133,3.471943,3.469344,3.471943,3.471603,3.471311,3.471359,3.469927,3.471943,25.000054,25.000053,25.000053,25.000054,25.000053,25.000053,25.000052,25.000052,25.000054,25.000054,25.000054,25.000054,25.000052,25.000052,25.000054,25.000053
14.700000,99.723768,55.537809,-1.000000,3.471943,3.468650,3.471943,3.471942,3.471943,3.471942,3.471942,3.468133,3.471943,3.469344,3.471943,3.471603,3.471311,3.471359,3.469927,3.471943,25.000055,25.000054,25.000053,25.000055,25.000053,25.000053,25.000053,25.000052,25.000054,25.000054,25.000054,25.000054,25.000052,25.000052,25.000055,25.000053
14.800000,99.723741,55.537803,-1.000000,3.471942,3.468650,3.471942,3.471942,3.471942,3.471942,3.471942,3.468132,3.471942,3.469344,3.471942,3.471603,3.471311,3.471359,3.469926,3.471942,25.000055,25.000054,25.000053,25.000055,25.000054,25.000053,25.000053,25.000053,25.000054,25.000055,25.000054,25.000054,25.000053,25.000053,25.000055,25.000053
14.900000,99.723713,55.537797,-1.000000,3.471942,3.468649,3.471942,3.471942,3.471942,3.471941,3.471941,3.468132,3.471942,3.469343,3.471942,3.471602,3.471310,3.471358,3.469926,3.471942,25.000055,25.000054,25.000054,25.000055,25.000054,25.000054,25.000054,25.000053,25.000055,25.000055,25.000055,25.000055,25.000053,25.000053,25.000055,25.000054
15.000000,99.723685,55.537791,-1.000000,3.471942,3.468649,3.471941,3.471941,3.471942,3.471941,3.471941,3.468132,3.471942,3.469343,3.471942,3.471602,3.471310,3.471358,3.469925,3.471942,25.000056,25.000055,25.000054,25.000056,25.000054,25.000054,25.000054,25.000053,25.000055,25.000055,25.000055,25.000055,25.000053,25.000053,25.000056,25.000054
15.100000,99.723658,55.537785,-1.000000,3.471941,3.468649,3.471941,3.471941,3.471941,3.471941,3.471941,3.468131,3.471941,3.469342,3.471941,3.471601,3.471309,3.471357,3.469925,3.471941,25.000056,25.000055,25.000054,25.000056,25.000055,25.000054,25.000054,25.000054,25.000055,25.000056,25.000055,25.000055,25.000054,25.000054,25.000056,25.000054
15.200000,99.723630,55.537778,-1.000000,3.471941,3.468648,3.471941,3.471941,3.471941,3.471940,3.471940,3.468131,3.471941,3.469342,3.471941,3.471601,3.471309,3.471357,3.469925,3.471941,25.000056,25.000056,25.000055,25.000056,25.000055,25.000055,25.000055,25.000054,25.000056,25.000056,25.000056,25.000056,25.000054,25.000054,25.000056,25.000055
15.300000,99.723602,55.537772,-1.000000,3.471940,3.468648,3.471940,3.471940,3.471940,3.471940,3.471940,3.468130,3.471940,3.469342,3.471940,3.471601,3.471309,3.471357,3.469924,3.471941,25.000057,25.000056,25.000055,25.000057,25.000055,25.000055,25.000055,25.000054,25.000056,25.000056,25.000056,25.000056,25.000055,25.000054,25.000057,25.000055
15.400000,99.723575,55.537766,-1.000000,3.471940,3.468647,3.471940,3.471940,3.471940,3.471939,3.471939,3.468130,3.471940,3.469341,3.471940,3.471600,3.471308,3.471356,3.469924,3.471940,25.000057,25.000056,25.000056,25.000057,25.000056,25.000055,25.000055,25.000055,25.000056,25.000057,25.000056,25.000056,25.000055,25.000055,25.000057,25.000055
15.500000,99.723547,55.537760,-1.000000,3.471940,3.468647,3.471939,3.471939,3.471940,3.471939,3.471939,3.468130,3.471940,3.469341,3.471940,3.471600,3.471308,3.471356,3.469923,3.471940,25.000057,25.000057,25.000056,25.000057,25.000056,25.000056,25.000056,25.000055,25.000057,25.000057,25.000057,25.000057,25.000055,25.000055,25.000058,25.000056
15.600000,99.723519,55.537753,-1.000000,3.471939,3.468647,3.471939,3.471939,3.471939,3.471939,3.471939,3.468129,3.471939,3.469340,3.471939,3.471599,3.471307,3.471355,3.469923,3.471939,25.000058,25.000057,25.000056,25.000058,25.000056,25.000056,25.000056,25.000055,25.000057,25.000058,25.000057,25.000057,25.000056,25.000055,25.000058,25.000056
15.700000,99.723492,55.537747,-1.000000,3.471939,3.468646,3.471939,3.471939,3.471939,3.471938,3.471938,3.468129,3.471939,3.469340,3.471939,3.471599,3.471307,3.471355,3.469923,3.471939,25.000058,25.000057,25.000057,25.000058,25.000057,25.000056,25.000056,25.000056,25.000057,25.000058,25.000057,25.000057,25.000056,25.000056,25.000058,25.000057
15.800000,99.723464,55.537741,-1.000000,3.471938,3.468646,3.471938,3.471938,3.471938,3.471938,3.471938,3.468128,3.471938,3.469340,3.471938,3.471599,3.471307,3.471355,3.469922,3.471939,25.000058,25.000058,25.000057,25.000058,25.000057,25.000057,25.000057,25.000056,25.000058,25.000058,25.000058,25.000058,25.000056,25.000056,25.000059,25.000057
15.900000,99.723436,55.537735,-1.000000,3.471938,3.468646,3.471938,3.471938,3.471938,3.471937,3.471937,3.468128,3.471938,3.469339,3.471938,3.471598,3.471306,3.471354,3.469922,3.471938,25.000059,25.000058,25.000057,25.000059,25.000057,25.000057,25.000057,25.000056,25.000058,25.000059,25.000058,25.000058,25.000057,25.000056,25.000059,25.000057
16.000000,99.723409,55.537729,-1.000000,3.471938,3.468645,3.471937,3.471937,3.471938,3.471937,3.471937,3.468128,3.471938,3.469339,3.471938,3.471598,3.471306,3.471354,3.469922,3.471938,25.000059,25.000058,25.000058,25.000059,25.000058,25.000057,25.000057,25.000057,25.000058,25.000059,25.000059,25.000058,25.000057,25.000057,25.000059,25.000058
16.100000,99.723381,55.537722,-1.000000,3.471937,3.468645,3.471937,3.471937,3.471937,3.471937,3.471937,3.468127,3.471937,3.469339,3.471937,3.471598,3.471305,3.471354,3.469921,3.471937,25.000059,25.000059,25.000058,25.000060,25.000058,25.000058,25.000058,25.000057,25.000059,25.000059,25.000059,25.000059,25.000057,25.000057,25.000060,25.000058
16.200000,99.723353,55.537716,-1.000000,3.471937,3.468644,3.471937,3.471937,3.471937,3.471936,3.471936,3.468127,3.471937,3.469338,3.471937,3.471597,3.471305,3.471353,3.469921,3.471937,25.000060,25.000059,25.000058,25.000060,25.000058,25.000058,25.000058,25.000057,25.000059,25.000060,25.000059,25.000059,25.000058,25.000057,25.000060,25.000058
16.300000,99.723325,55.537710,-1.000000,3.471936,3.468644,3.471936,3.471936,3.471937,3.471936,3.471936,3.468127,3.471937,3.469338,3.471937,3.471597,3.471305,3.471353,3.469920,3.471937,25.000060,25.000059,25.000059,25.000060,25.000059,25.000058,25.000058,25.000058,25.000060,25.000060,25.000060,25.000059,25.000058,25.000058,25.000060,25.000059
16.400000,99.723298,55.537704,-1.000000,3.471936,3.468644,3.471936,3.471936,3.471936,3.471936,3.471935,3.468126,3.471936,3.469337,3.471936,3.471596,3.471304,3.471352,3.469920,3.471936,25.000061,25.000060,25.000059,25.000061,25.000059,25.000059,25.000059,25.000058,25.000060,25.000060,25.000060,25.000060,25.000058,25.000058,25.000061,25.000059
16.500000,99.723270,55.537698,-1.000000,3.471936,3.468643,3.471936,3.471935,3.471936,3.471935,3.471935,3.468126,3.471936,3.469337,3.471936,3.471596,3.471304,3.471352,3.469920,3.471936,25.000061,25.000060,25.000059,25.000061,25.000059,25.000059,25.000059,25.000058,25.000060,25.000061,25.000060,25.000060,25.000059,25.000058,25.000061,25.000059
16.600000,99.723242,55.537691,-1.000000,3.471935,3.468643,3.471935,3.471935,3.471935,3.471935,3.471935,3.468125,3.471935,3.469337,3.471935,3.471596,3.471304,3.471352,3.469919,3.471936,25.000061,25.000060,25.000060,25.000061,25.000060,25.000059,25.000059,25.000059,25.000061,25.000061,25.000061,25.000060,25.000059,25.000059,25.000061,25.000060
16.700000,99.723215,55.537685,-1.000000,3.471935,3.468642,3.471935,3.471935,3.471935,3.471934,3.471934,3.468125,3.471935,3.469336,3.471935,3.471595,3.471303,3.471351,3.469919,3.471935,25.000062,25.000061,25.000060,25.000062,25.000060,25.000060,25.000060,25.000059,25.000061,25.000061,25.000061,25.000061,25.000059,25.000059,25.000062,25.000060
16.800000,99.723187,55.537679,-1.000000,3.471935,3.468642,3.471934,3.471934,3.471935,3.471934,3.471934,3.468125,3.471935,3.469336,3.471935,3.471595,3.471303,3.471351,3.469918,3.471935,25.000062,25.000061,25.000060,25.000062,25.000061,25.000060,25.000060,25.000059,25.000061,25.000062,25.000061,25.000061,25.000060,25.000059,25.000062,25.000060
16.900000,99.723159,55.537673,-1.000000,3.471934,3.468642,3.471934,3.471934,3.471934,3.471934,3.471933,3.468124,3.471934,3.469335,3.471934,3.471594,3.471302,3.471350,3.469918,3.471934,25.000062,25.000061,25.000061,25.000062,25.000061,25.000061,25.000060,25.000060,25.000062,25.000062,25.000062,25.000062,25.000060,25.000060,25.000062,25.000061
17.000000,99.723132,55.537666,-1.000000,3.471934,3.468641,3.471934,3.471934,3.471934,3.471933,3.471933,3.468124,3.471934,3.469335,3.471934,3.471594,3.471302,3.471350,3.469918,3.471934,25.000063,25.000062,25.000061,25.000063,25.000061,25.000061,25.000061,25.000060,25.000062,25.000062,25.000062,25.000062,25.000060,25.000060,25.000063,25.000061
17.100000,99.723104,55.537660,-1.000000,3.471933,3.468641,3.471933,3.471933,3.471933,3.471933,3.471933,3.468123,3.471933,3.469335,3.471933,3.471594,3.471302,3.471350,3.469917,3.471934,25.000063,25.000062,25.000061,25.000063,25.000062,25.000061,25.000061,25.000060,25.000062,25.000063,25.000062,25.000062,25.000061,25.000060,25.000063,25.000061
17.200000,99.723076,55.537654,-1.000000,3.471933,3.468641,3.471933,3.471933,3.471933,3.471932,3.471932,3.468123,3.471933,3.469334,3.471933,3.471593,3.471301,3.471349,3.469917,3.471933,25.000063,25.000062,25.000062,25.000063,25.000062,25.000062,25.000061,25.000061,25.000063,25.000063,25.000063,25.000063,25.000061,25.000061,25.000064,25.000062
17.300000,99.723049,55.537648,-1.000000,3.471933,3.468640,3.471932,3.471932,3.471933,3.471932,3.471932,3.468123,3.471933,3.469334,3.471933,3.471593,3.471301,3.471349,3.469916,3.471933,25.000064,25.000063,25.000062,25.000064,25.000062,25.000062,25.000062,25.000061,25.000063,25.000063,25.000063,25.000063,25.000061,25.000061,25.000064,25.000062
17.400000,99.723021,55.537642,-1.000000,3.471932,3.468640,3.471932,3.471932,3.471932,3.471932,3.471932,3.468122,3.471932,3.469334,3.471932,3.471592,3.471300,3.471348,3.469916,3.471932,25.000064,25.000063,25.000062,25.000064,25.000063,25.000062,25.000062,25.000061,25.000063,25.000064,25.000063,25.000063,25.000062,25.000061,25.000064,25.000062
17.500000,99.722993,55.537635,-1.000000,3.471932,3.468639,3.471932,3.471932,3.471932,3.471931,3.471931,3.468122,3.471932,3.469333,3.471932,3.471592,3.471300,3.471348,3.469916,3.471932,25.000064,25.000063,25.000063,25.000064,25.000063,25.000063,25.000062,25.000062,25.000064,25.000064,25.000064,25.000064,25.000062,25.000062,25.000065,25.000063
17.600000,99.722966,55.537629,-1.000000,3.471931,3.468639,3.471931,3.471931,3.471932,3.471931,3.471931,3.468121,3.471931,3.469333,3.471931,3.471592,3.471300,3.471348,3.469915,3.471932,25.000065,25.000064,25.000063,25.000065,25.000063,25.000063,25.000063,25.000062,25.000064,25.000065,25.000064,25.000064,25.000062,25.000062,25.000065,25.000063
17.700000,99.722938,55.537623,-1.000000,3.471931,3.468639,3.471931,3.471931,3.471931,3.471930,3.471930,3.468121,3.471931,3.469332,3.471931,3.471591,3.471299,3.471347,3.469915,3.471931,25.000065,25.000064,25.000063,25.000065,25.000064,25.000063,25.000063,25.000062,25.000064,25.000065,25.000064,25.000064,25.000063,25.000062,25.000065,25.000063
17.800000,99.722910,55.537617,-1.000000,3.471931,3.468638,3.471931,3.471930,3.471931,3.471930,3.471930,3.468121,3.471931,3.469332,3.471931,3.471591,3.471299,3.471347,3.469915,3.471931,25.000065,25.000065,25.000064,25.000065,25.000064,25.000064,25.000063,25.000063,25.000065,25.000065,25.000065,25.000065,25.000063,25.000063,25.000066,25.000064
17.900000,99.722883,55.537611,-1.000000,3.471930,3.468638,3.471930,3.471930,3.471930,3.471930,3.471930,3.468120,3.471930,3.469332,3.471930,3.471591,3.471298,3.471347,3.469914,3.471931,25.000066,25.000065,25.000064,25.000066,25.000064,25.000064,25.000064,25.000063,25.000065,25.000066,25.000065,25.000065,25.000063,25.000063,25.000066,25.000064
18.000000,99.722855,55.537604,-1.000000,3.471930,3.468637,3.471930,3.471930,3.471930,3.471929,3.471929,3.468120,3.471930,3.469331,3.471930,3.471590,3.471298,3.471346,3.469914,3.471930,25.000066,25.000065,25.000064,25.000066,25.000065,25.000064,25.000064,25.000063,25.000065,25.000066,25.000065,25.000065,25.000064,25.000063,25.000066,25.000064
18.100000,99.722827,55.537598,-1.000000,3.471929,3.468637,3.471929,3.471929,3.471930,3.471929,3.471929,3.468120,3.471930,3.469331,3.471930,3.471590,3.471298,3.471346,3.469913,3.471930,25.000066,25.000066,25.000065,25.000067,25.000065,25.000065,25.000064,25.000064,25.000066,25.000066,25.000066,25.000066,25.000064,25.000064,25.000067,25.000065
18.200000,99.722800,55.537592,-1.000000,3.471929,3.468637,3.471929,3.471929,3.471929,3.471928,3.471928,3.468119,3.471929,3.469330,3.471929,3.471589,3.471297,3.471345,3.469913,3.471929,25.000067,25.000066,25.000065,25.000067,25.000065,25.000065,25.000065,25.000064,25.000066,25.000067,25.000066,25.000066,25.000064,25.000064,25.000067,25.000065
18.300000,99.722772,55.537586,-1.000000,3.471929,3.468636,3.471929,3.471928,3.471929,3.471928,3.471928,3.468119,3.471929,3.469330,3.471929,3.471589,3.471297,3.471345,3.469913,3.471929,25.000067,25.000066,25.000065,25.000067,25.000066,25.000065,25.000065,25.000064,25.000066,25.000067,25.000067,25.000066,25.000065,25.000064,25.000067,25.000065
18.400000,99.722744,55.537579,-1.000000,3.471928,3.468636,3.471928,3.471928,3.471928,3.471928,3.471928,3.468118,3.471928,3.469330,3.471928,3.471589,3.471297,3.471345,3.469912,3.471929,25.000068,25.000067,25.000066,25.000068,25.000066,25.000066,25.000065,25.000065,25.000067,25.000067,25.000067,25.000067,25.000065,25.000065,25.000068,25.000066
18.500000,99.722717,55.537573,-1.000000,3.471928,3.468635,3.471928,3.471928,3.471928,3.471927,3.471927,3.468118,3.471928,3.469329,3.471928,3.471588,3.471296,3.471344,3.469912,3.471928,25.000068,25.000067,25.000066,25.000068,25.000066,25.000066,25.000066,25.000065,25.000067,25.000068,25.000067,25.000067,25.000065,25.000065,25.000068,25.000066
18.600000,99.722689,55.537567,-1.000000,3.471928,3.468635,3.471927,3.471927,3.471928,3.471927,3.471927,3.468118,3.471928,3.469329,3.471928,3.471588,3.471296,3.471344,3.469911,3.471928,25.000068,25.000067,25.000066,25.000068,25.000067,25.000066,25.000066,25.000065,25.000067,25.000068,25.000068,25.000067,25.000066,25.000065,25.000068,25.000066
18.700000,99.722661,55.537561,-1.000000,3.471927,3.468635,3.471927,3.471927,3.471927,3.471927,3.471926,3.468117,3.471927,3.469328,3.471927,3.471587,3.471295,3.471343,3.469911,3.471927,25.000069,25.000068,25.000067,25.000069,25.000067,25.000067,25.000066,25.000066,25.000068,25.000068,25.000068,25.000068,25.000066,25.000066,25.000069,25.000067
18.800000,99.722633,55.537555,-1.000000,3.471927,3.468634,3.471927,3.471927,3.471927,3.471926,3.471926,3.468117,3.471927,3.469328,3.471927,3.471587,3.471295,3.471343,3.469911,3.471927,25.000069,25.000068,25.000067,25.000069,25.000067,25.000067,25.000067,25.000066,25.000068,25.000069,25.000068,25.000068,25.000066,25.000066,25.000069,25.000067
18.900000,99.722606,55.537548,-1.000000,3.471926,3.468634,3.471926,3.471926,3.471926,3.471926,3.471926,3.468116,3.471926,3.469328,3.471926,3.471587,3.471295,3.471343,3.469910,3.471927,25.000069,25.000068,25.000067,25.000069,25.000068,25.000067,25.000067,25.000066,25.000069,25.000069,25.000069,25.000068,25.000067,25.000066,25.000069,25.000067
19.000000,99.722578,55.537542,-1.000000,3.471926,3.468634,3.471926,3.471926,3.471926,3.471925,3.471925,3.468116,3.471926,3.469327,3.471926,3.471586,3.471294,3.471342,3.469910,3.471926,25.000070,25.000069,25.000068,25.000070,25.000068,25.000068,25.000067,25.000067,25.000069,25.000069,25.000069,25.000069,25.000067,25.000067,25.000070,25.000068
19.100000,99.722550,55.537536,-1.000000,3.471926,3.468633,3.471925,3.471925,3.471926,3.471925,3.471925,3.468116,3.471926,3.469327,3.471926,3.471586,3.471294,3.471342,3.469910,3.471926,25.000070,25.000069,25.000068,25.000070,25.000068,25.000068,25.000068,25.000067,25.000069,25.000070,25.000069,25.000069,25.000067,25.000067,25.000070,25.000068
19.200000,99.722523,55.537530,-1.000000,3.471925,3.468633,3.471925,3.471925,3.471925,3.471925,3.471924,3.468115,3.471925,3.469327,3.471925,3.471585,3.471293,3.471341,3.469909,3.471926,25.000070,25.000069,25.000068,25.000070,25.000069,25.000068,25.000068,25.000067,25.000070,25.000070,25.000070,25.000069,25.000068,25.000067,25.000071,25.000068
19.300000,99.722495,55.537524,-1.000000,3.471925,3.468632,3.471925,3.471925,3.471925,3.471924,3.471924,3.468115,3.471925,3.469326,3.471925,3.471585,3.471293,3.471341,3.469909,3.471925,25.000071,25.000070,25.000069,25.000071,25.000069,25.000069,25.000068,25.000068,25.000070,25.000070,25.000070,25.000070,25.000068,25.000068,25.000071,25.000069
19.400000,99.722467,55.537517,-1.000000,3.471924,3.468632,3.471924,3.471924,3.471925,3.471924,3.471924,3.468115,3.471925,3.469326,3.471925,3.471585,3.471293,3.471341,3.469908,3.471925,25.000071,25.000070,25.000069,25.000071,25.000069,25.000069,25.000069,25.000068,25.000070,25.000071,25.000070,25.000070,25.000068,25.000068,25.000071,25.000069
19.500000,99.722440,55.537511,-1.000000,3.471924,3.468632,3.471924,3.471924,3.471924,3.471923,3.471923,3.468114,3.471924,3.469325,3.471924,3.471584,3.471292,3.471340,3.469908,3.471924,25.000071,25.000070,25.000070,25.000071,25.000070,25.000069,25.000069,25.000068,25.000071,25.000071,25.000071,25.000070,25.000069,25.000068,25.000072,25.000069
19.600000,99.722412,55.537505,-1.000000,3.471924,3.468631,3.471924,3.471923,3.471924,3.471923,3.471923,3.468114,3.471924,3.469325,3.471924,3.471584,3.471292,3.471340,3.469908,3.471924,25.000072,25.000071,25.000070,25.000072,25.000070,25.000070,25.000069,25.000069,25.000071,25.000071,25.000071,25.000071,25.000069,25.000069,25.000072,25.000070
19.700000,99.722384,55.537499,-1.000000,3.471923,3.468631,3.471923,3.471923,3.471923,3.471923,3.471923,3.468113,3.471923,3.469325,3.471923,3.471584,3.471291,3.471339,3.469907,3.471924,25.000072,25.000071,25.000070,25.000072,25.000070,25.000070,25.000070,25.000069,25.000071,25.000072,25.000071,25.000071,25.000069,25.000069,25.000072,25.000070
19.800000,99.722357,55.537492,-1.000000,3.471923,3.468630,3.471923,3.471923,3.471923,3.471922,3.471922,3.468113,3.471923,3.469324,3.471923,3.471583,3.471291,3.471339,3.469907,3.471923,25.000072,25.000071,25.000071,25.000072,25.000071,25.000070,25.000070,25.000069,25.000072,25.000072,25.000072,25.000071,25.000070,25.000069,25.000073,25.000070
19.900000,99.722329,55.537486,-1.000000,3.471923,3.468630,3.471922,3.471922,3.471923,3.471922,3.471922,3.468113,3.471923,3.469324,3.471923,3.471583,3.471291,3.471339,3.469906,3.471923,25.000073,25.000072,25.000071,25.000073,25.000071,25.000071,25.000070,25.000070,25.000072,25.000073,25.000072,25.000072,25.000070,25.000070,25.000073,25.000071
20.000000,99.722301,55.537480,-1.000000,3.471922,3.468630,3.471922,3.471922,3.471922,3.471921,3.471921,3.468112,3.471922,3.469323,3.471922,3.471582,3.471290,3.471338,3.469906,3.471922,25.000073,25.000072,25.000071,25.000073,25.000071,25.000071,25.000071,25.000070,25.000072,25.000073,25.000072,25.000072,25.000070,25.000070,25.000073,25.000071
20.100000,99.722274,55.537474,-1.000000,3.471922,3.468629,3.471922,3.471921,3.471922,3.471921,3.471921,3.468112,3.471922,3.469323,3.471922,3.471582,3.471290,3.471338,3.469906,3.471922,25.000073,25.000072,25.000072,25.000073,25.000072,25.000071,25.000071,25.000070,25.000073,25.000073,25.000073,25.000073,25.000071,25.000070,25.000074,25.000071
20.200000,99.722246,55.537468,-1.000000,3.471921,3.468629,3.471921,3.471921,3.471921,3.471921,3.471921,3.468111,3.471921,3.469323,3.471921,3.471582,3.471289,3.471338,3.469905,3.471922,25.000074,25.000073,25.000072,25.000074,25.000072,25.000072,25.000071,25.000071,25.000073,25.000074,25.000073,25.000073,25.000071,25.000071,25.000074,25.000072
20.300000,99.722218,55.537461,-1.000000,3.471921,3.468628,3.471921,3.471921,3.471921,3.471920,3.471920,3.468111,3.471921,3.469322,3.471921,3.471581,3.471289,3.471337,3.469905,3.471921,25.000074,25.000073,25.000072,25.000074,25.000072,25.000072,25.000072,25.000071,25.000073,25.000074,25.000073,25.000073,25.000071,25.000071,25.000074,25.000072
20.400000,99.722191,55.537455,-1.000000,3.471921,3.468628,3.471920,3.471920,3.471921,3.471920,3.471920,3.468111,3.471921,3.469322,3.471921,3.471581,3.471289,3.471337,3.469904,3.471921,25.000074,25.000073,25.000073,25.000075,25.000073,25.000072,25.000072,25.000071,25.000074,25.000074,25.000074,25.000074,25.000072,25.000071,25.000075,25.000072
20.500000,99.722163,55.537449,-1.000000,3.471920,3.468628,3.471920,3.471920,3.471920,3.471919,3.471919,3.468110,3.471920,3.469322,3.471920,3.471580,3.471288,3.471336,3.469904,3.471920,25.000075,25.000074,25.000073,25.000075,25.000073,25.000073,25.000072,25.000072,25.000074,25.000075,25.000074,25.000074,25.000072,25.000072,25.000075,25.000073
20.600000,99.722135,55.537443,-1.000000,3.471920,3.468627,3.471920,3.471920,3.471920,3.471919,3.471919,3.468110,3.471920,3.469321,3.471920,3.471580,3.471288,3.471336,3.469904,3.471920,25.000075,25.000074,25.000073,25.000075,25.000073,25.000073,25.000073,25.000072,25.000074,25.000075,25.000074,25.000074,25.000072,25.000072,25.000075,25.000073
20.700000,99.722108,55.537437,-1.000000,3.471919,3.468627,3.471919,3.471919,3.471920,3.471919,3.471919,3.468109,3.471919,3.469321,3.471919,3.471580,3.471288,3.471336,3.469903,3.471920,25.000075,25.000074,25.000074,25.000076,25.000074,25.000073,25.000073,25.000072,25.000075,25.000075,25.000075,25.000075,25.000073,25.000072,25.000076,25.000073
20.800000,99.722080,55.537430,-1.000000,3.471919,3.468627,3.471919,3.471919,3.471919,3.471918,3.471918,3.468109,3.471919,3.469320,3.471919,3.471579,3.471287,3.471335,3.469903,3.471919,25.000076,25.000075,25.000074,25.000076,25.000074,25.000074,25.000073,25.000073,25.000075,25.000076,25.000075,25.000075,25.000073,25.000073,25.000076,25.000074
20.900000,99.722052,55.537424,-1.000000,3.471919,3.468626,3.471918,3.471918,3.471919,3.471918,3.471918,3.468109,3.471919,3.469320,3.471919,3.471579,3.471287,3.471335,3.469903,3.471919,25.000076,25.000075,25.000074,25.000076,25.000074,25.000074,25.000074,25.000073,25.000075,25.000076,25.000075,25.000075,25.000073,25.000073,25.000076,25.000074
21.000000,99.722024,55.537418,-1.000000,3.471918,3.468626,3.471918,3.471918,3.471918,3.471918,3.471917,3.468108,3.471918,3.469320,3.471918,3.471579,3.471286,3.471334,3.469902,3.471919,25.000077,25.000075,25.000075,25.000077,25.000075,25.000074,25.000074,25.000073,25.000076,25.000076,25.000076,25.000076,25.000074,25.000073,25.000077,25.000074
21.100000,99.721997,55.537412,-1.000000,3.471918,3.468625,3.471918,3.471918,3.471918,3.471917,3.471917,3.468108,3.471918,3.469319,3.471918,3.471578,3.471286,3.471334,3.469902,3.471918,25.000077,25.000076,25.000075,25.000077,25.000075,25.000075,25.000074,25.000074,25.000076,25.000077,25.000076,25.000076,25.000074,25.000074,25.000077,25.000075
21.200000,99.721969,55.537405,-1.000000,3.471917,3.468625,3.471917,3.471917,3.471918,3.471917,3.471917,3.468108,3.471918,3.469319,3.471918,3.471578,3.471286,3.471334,3.469901,3.471918,25.000077,25.000076,25.000075,25.000077,25.000075,25.000075,25.000075,25.000074,25.000076,25.000077,25.000076,25.000076,25.000074,25.000074,25.000077,25.000075
21.300000,99.721941,55.537399,-1.000000,3.471917,3.468625,3.471917,3.471917,3.471917,3.471916,3.471916,3.468107,3.471917,3.469318,3.471917,3.471577,3.471285,3.471333,3.469901,3.471917,25.000078,25.000076,25.000076,25.000078,25.000076,25.000075,25.000075,25.000074,25.000077,25.000077,25.000077,25.000077,25.000075,25.000074,25.000078,25.000076
