time_s,soc_percent,voltage_V,ocv_V,current_A,resistance_mOhm,rc1_voltage_mV,rc2_voltage_mV
13.09999999999997,99.99636111111109,3.470111878005345,3.471949055555555,-1.0,0.3750090972222223,0.9985698844016923,0.4635985685862833
13.199999999999969,99.99633333333331,3.470110698502815,3.471948666666666,-1.0,0.3750091666666667,0.9986396319624522,0.464319365221808
13.299999999999969,99.99630555555554,3.470109536674644,3.4719482777777775,-1.0,0.37500923611111114,0.9987059778945343,0.4650258891276734
13.399999999999968,99.99627777777775,3.470108392072313,3.4719478888888884,-1.0,0.3750093055555556,0.9987690880973268,0.4657184229228621
13.499999999999968,99.99624999999997,3.4701072642609905,3.4719474999999997,-1.0,0.3750093750000001,0.9988291203792091,0.4663972436301262
13.599999999999968,99.9962222222222,3.470106152819027,3.4719471111111107,-1.0,0.3750094444444445,0.9988862248521556,0.4670626227867996
13.699999999999967,99.99619444444441,3.4701050573374728,3.471946722222222,-1.0,0.3750095138888889,0.9989405443070927,0.46771482655341684
13.799999999999967,99.99616666666664,3.4701039774196083,3.471946333333333,-1.0,0.3750095833333334,0.9989922145709519,0.4683541158201807
13.899999999999967,99.99613888888886,3.4701029126805087,3.4719459444444443,-1.0,0.37500965277777787,0.9990413648463063,0.46898074631132197
13.999999999999966,99.99611111111109,3.470101862746611,3.471945555555555,-1.0,0.3750097222222223,0.9990881180344459,0.46959496868739214
14.099999999999966,99.9960833333333,3.4701008272553113,3.471945166666666,-1.0,0.3750097916666667,0.9991325910426934,0.4701970286455314
14.199999999999966,99.99605555555553,3.470099805854572,3.4719447777777774,-1.0,0.3750098611111112,0.9991748950767343,0.47078716701775064
14.299999999999965,99.99602777777775,3.470098798202547,3.4719443888888883,-1.0,0.37500993055555565,0.9992151359186894,0.4713656198672674
14.399999999999965,99.99599999999998,3.4700978039672252,3.4719439999999997,-1.0,0.37501000000000007,0.9992534141916236,0.4719326185829342
14.499999999999964,99.99597222222219,3.470096822826083,3.4719436111111106,-1.0,0.3750100694444445,0.9992898256111575,0.47248838997179743
14.599999999999964,99.99594444444442,3.4700958544657587,3.471943222222222,-1.0,0.37501013888888896,0.9993244612248064,0.47303315634982307
14.699999999999964,99.99591666666664,3.470094898581729,3.471942833333333,-1.0,0.37501020833333343,0.9993574076396446,0.4735671356308259
14.799999999999963,99.99588888888886,3.470093954878014,3.471942444444444,-1.0,0.37501027777777785,0.9993887472388705,0.47409054141363816
14.899999999999963,99.99586111111108,3.4700930230668776,3.471942055555555,-1.0,0.37501034722222226,0.9994185583878062,0.4746035830675518
14.999999999999963,99.99583333333331,3.4700921028685534,3.471941666666666,-1.0,0.37501041666666673,0.9994469156298521,0.4751064658160691
15.099999999999962,99.99580555555553,3.4700911940109744,3.4719412777777774,-1.0,0.3750104861111112,0.999473889872884,0.47559939081899455
